scenario,method,p_value_intime,p_value_oot,p_value_grade_intime,p_value_grade_oot,oot_mean_pd,expected_loss,unexpected_loss_capital,el_plus_ul,rwa
30,Изотоническая регрессия,0.9052148244603915,0.017977991683981308,0.06100281351244277,0.01445111302285831,0.036181456783511416,101612003.23081346,470844869.4266672,572456872.6574807,5885560867.83334
30,Логит-калибровка,0.9321832194571484,0.016553993996144725,0.07057484791936033,0.05190812406328144,0.03622158181877469,101724690.37984684,473091786.66961366,574816477.0494606,5913647333.370171
30,Монотонный сплайн,0.9457108164440756,0.01525051951733064,0.00019092650973894472,0.002804982847626242,0.0362780142317396,101883175.16841748,477941052.3995446,579824227.5679622,5974263154.994307
30,Французский сплайн,0.9457112624933307,0.015248067915093661,0.05778289634420292,0.028039448196152526,0.036267901671778686,101854775.05502328,476769393.7532093,578624168.8082325,5959617421.915115
31,Бета-калибровка,0.9053054292248914,0.028994242400675864,0.005092700049256903,0.011802517197146391,0.03694116409738081,103745565.25108427,468449714.0242048,572195279.275289,5855621425.302559
31,Изотоническая регрессия,0.9323042671207606,0.031275655324445345,0.12699818755073705,0.017141142976787628,0.036897107196217194,103621835.84985636,472748446.81270385,576370282.6625602,5909355585.158798
31,Логит-калибровка,0.9187803056497501,0.02899135408452272,0.0036052653672798435,0.016464822964225967,0.03692221230075506,103692341.02544051,475013175.2024574,578705516.2278979,5937664690.030718
31,Монотонный сплайн,0.9187796945605147,0.031290932297016724,0.01062985555717542,0.0002740060003373117,0.03690754434793539,103651147.54674175,479727796.4248967,583378943.9716384,5996597455.311209
31,Французский сплайн,0.9053104411956949,0.03130682336947051,0.287344891108892,0.0054273238744074045,0.03691643971767996,103676129.3031324,478592511.25374836,582268640.5568807,5982406390.671855
32,Бета-калибровка,0.8254774357976895,0.028726877172279633,0.10299897926822996,0.04697071688184572,0.03683068354682187,103435291.67289454,470121727.14177525,573557018.8146698,5876521589.272189
32,Изотоническая регрессия,0.812241793934432,0.028701063684712064,0.06493856250686361,0.039791558064941154,0.036807306179193006,103369638.67364565,474150597.66334605,577520236.3369917,5926882470.791824
32,Логит-калибровка,0.8255126657421019,0.02869268819701644,0.03886989582034494,0.07594913090892041,0.036780615848764915,103294681.5496714,476635106.27326846,579929787.8229399,5957938828.415855
32,Монотонный сплайн,0.8255083643509777,0.02871047803029628,0.004916530462045853,0.0013803502927764084,0.03681776366071053,103399007.46473944,481077708.4122923,584476715.8770317,6013471355.153653
32,Французский сплайн,0.8254987636589252,0.02870500708802151,0.09728881412815574,0.027954000449297075,0.036812163519078886,103383280.02698116,480009246.5586172,583392526.5855983,6000115581.982715
33,Бета-калибровка,0.7983503916163414,0.1135249571558109,0.0705913721375588,0.02063917899926187,0.03691184156002428,103663215.8371722,469932375.56438243,573595591.4015547,5874154694.55478
33,Изотоническая регрессия,0.8115457149810013,0.12068280124046006,0.02775811520260502,0.017253655464027146,0.03688594109642758,103590476.9752072,473999383.9441311,577589860.9193382,5924992299.301638
33,Логит-калибровка,0.7983622296985489,0.12063323701465599,0.04883694275232185,0.01653258267605123,0.03686965372543952,103544735.52252437,476466731.42679334,580011466.9493177,5955834142.834917
33,Монотонный сплайн,0.7983579957659259,0.11352357608157296,0.03749382028530261,0.000139583181389069,0.036906807876666364,103649079.24082983,480998728.0570854,584647807.2979151,6012484100.713567
33,Французский сплайн,0.7983497710079622,0.1135238216473587,0.4190875927155058,0.004376531986489101,0.03690253223932616,103637071.54092357,479909376.0121294,583546447.5530529,5998867200.151617
34,Бета-калибровка,0.658553585562415,0.050478992136665415,0.12420943446987526,0.0038005819933369348,0.0371873063235774,104436831.07913476,471139323.7642863,575576154.843421,5889241547.053577
34,Изотоническая регрессия,0.6585649300537759,0.0580099668019415,0.015963615519254633,0.015839460983159984,0.037082517736090226,104142542.8100358,475368814.46758664,579511357.2776225,5942110180.844832
34,Логит-калибровка,0.6585692140318664,0.0541029419871025,0.08643388644367427,0.008754685280421677,0.03712088934029035,104250305.6232714,477642206.905673,581892512.5289445,5970527586.320911
34,Монотонный сплайн,0.6585674688503211,0.050469935956272464,0.00046166029168396834,0.00015932313220647846,0.03717789613758935,104410403.51280594,482454268.0092674,586864671.5220734,6030678350.115843
34,Французский сплайн,0.6585621566329039,0.0504652904715039,0.04648886634193137,0.004495421246704232,0.037169654143938066,104387256.69783567,481301995.22292995,585689251.9207656,6016274940.286625
35,Бета-калибровка,0.8651173679773447,0.01783772088149763,0.029208564639821445,0.06856410559193533,0.03711006066892971,104219894.3826222,470023729.87120044,574243624.2538226,5875296623.390006
35,Изотоническая регрессия,0.8253494741614511,0.019290184774270767,0.02816436836402209,0.020439718830276246,0.03702259912034149,103974267.36956707,474046303.281241,578020570.6508081,5925578791.0155115
35,Логит-калибровка,0.8651130939133553,0.017798740483501614,0.02047285798148173,0.10703242076576852,0.03705778022964367,104073069.99693128,476566700.7341449,580639770.7310762,5957083759.176811
35,Монотонный сплайн,0.8518079751471531,0.01781658611570533,0.0002844968073930021,0.005170252998211805,0.03709119770997014,104166919.64868015,481136709.3667022,585303629.0153823,6014208867.083776
35,Французский сплайн,0.8518030332940811,0.017814711609211213,0.04155533062183336,0.040597584695516914,0.03708907977267127,104160971.63356999,480035748.7506875,584196720.3842576,6000446859.3835945
36,Бета-калибровка,0.9052215093908516,0.05792529854923702,0.12971227135216803,0.03455434605995312,0.03702486715090382,103980636.9065983,470208004.0445153,574188640.9511137,5877600050.556442
36,Изотоническая регрессия,0.8917851082847784,0.06635354064950988,0.05887055082365146,0.10325957181153265,0.03692603069557831,103703064.60546213,474339139.1516546,578042203.7571168,5929239239.395682
36,Логит-калибровка,0.8917929528105637,0.062012133590648194,0.08945804512293754,0.05693493217364229,0.03697896055943894,103851712.8351283,476707810.40481126,580559523.2399396,5958847630.060141
36,Монотонный сплайн,0.8917899372092912,0.05794481961274146,0.01378875722694561,0.0034727082669240863,0.03705206172442072,104057010.14686315,481512945.9277389,585569956.074602,6018911824.096736
36,Французский сплайн,0.8917869603306459,0.05792921458398169,0.16235657375507803,0.03340014575166771,0.03703654761437903,104013440.32022208,480349510.959697,584362951.2799191,6004368886.996212
37,Бета-калибровка,0.8249908751331814,0.04504706853581719,0.03779595315941262,0.03462531885638493,0.03776706915774836,106065037.0226205,473270841.02217853,579335878.0447991,5915885512.777231
37,Изотоническая регрессия,0.8118120203185424,0.04828475330564817,0.040569747172659425,0.048463018960542725,0.03767687251909546,105811728.78262769,477409101.97052157,583220830.7531493,5967613774.631519
37,Логит-калибровка,0.8249987337004733,0.04835427594565621,0.019925047770017995,0.05685131731116182,0.037717851704354856,105926814.72651017,479680137.23389316,585606951.9604032,5996001715.423664
37,Монотонный сплайн,0.8118255990163161,0.04501419613970267,0.010107575425162229,0.0010104599756977138,0.03773213269659311,105966921.46511209,484267697.4094092,590234618.8745213,6053346217.617615
37,Французский сплайн,0.811815658406291,0.04501477116477387,0.09095797785581423,0.0394056161092824,0.037734325127740075,105973078.68874523,483174156.40478337,589147235.0935285,6039676955.0597925
38,Бета-калибровка,0.8524249179563282,0.024373052920766615,0.07125808677413493,0.038260348655153785,0.03680110151246277,103352213.48760046,470706921.98783004,574059135.4754305,5883836524.847876
38,Изотоническая регрессия,0.8789634594707292,0.028454349483804507,0.03783270715075753,0.017708800050371107,0.036702635690945264,103075682.07445067,474558854.159724,577634536.2341747,5931985676.996551
38,Логит-калибровка,0.8392264579106399,0.026320024671977076,0.04913138308169527,0.06235593910520274,0.036732870801938,103160594.36016269,477206813.6461444,580367408.0063071,5965085170.576805
38,Монотонный сплайн,0.8524250400634608,0.026316248769915555,0.0025325726699329905,0.0005153673942242835,0.036726614048642824,103143022.89420852,481567536.75367326,584710559.6478817,6019594209.420915
38,Французский сплайн,0.8524265055629349,0.02632066648870737,0.18539407672220193,0.01149529036407787,0.03673377448233679,103163132.25619465,480523499.85990953,583686632.1161041,6006543748.248868
39,Бета-калибровка,0.7729385110017172,0.10881505084489838,0.0561263927079995,0.248159665764768,0.03744782984040377,105168485.32378995,471056385.9097941,576224871.233584,5888204823.872427
39,Изотоническая регрессия,0.7470144100416265,0.11553802597137003,0.0886223148693786,0.25631766899491093,0.03734548228979872,104881052.46267074,475146468.4477989,580027520.9104697,5939330855.5974865
39,Логит-калибровка,0.7729992240823576,0.10874466726289367,0.03861783605656512,0.3636096246019521,0.03739975836309801,105033481.38692448,477536861.14887166,582570342.5357962,5969210764.360895
39,Монотонный сплайн,0.7599339323199079,0.10875099370110827,0.005679765216515807,0.005208947688365026,0.03741637925740953,105080159.50650893,482322410.45113075,587402569.9576397,6029030130.639134
39,Французский сплайн,0.759957151572922,0.10875253130812766,0.18605340936444384,0.10393510902691407,0.03741790756162644,105084451.59607172,481169624.5111108,586254076.1071825,6014620306.388884
40,Бета-калибровка,0.6078771316897669,0.030235854973359858,0.28098117102542836,0.004125873567198783,0.037549491064488634,105453990.7055099,470780429.5586046,576234420.2641145,5884755369.482558
40,Изотоническая регрессия,0.5840074360042206,0.03255642743650859,0.12518119719115925,0.03043445203819347,0.03747759191160954,105252069.12456425,474951402.2145721,580203471.3391364,5936892527.682152
40,Логит-калибровка,0.619969903591783,0.030202161387458078,0.11120145840892674,0.01678013264540091,0.037521157455670764,105374418.5985058,477291907.5308165,582666326.1293223,5966148844.135205
40,Монотонный сплайн,0.5958223587532705,0.030254052302410083,0.004108058319202181,0.00025070812367746035,0.03755957017207779,105482296.87126328,482213926.23232424,587696223.1035875,6027674077.904052
40,Французский сплайн,0.5958772123866523,0.03024466240660966,0.30606592460569426,0.007520194866274725,0.03755459496973445,105468324.51300223,481021551.3307197,586489875.8437219,6012769391.633996
41,Бета-калибровка,0.8379540922702675,0.09374232721453171,0.09308672458738672,0.04753232073197845,0.03700003287590328,103910892.3286868,469846378.6037329,573757270.9324197,5873079732.546661
41,Изотоническая регрессия,0.8379493320961662,0.10626093458657981,0.07985541739349998,0.049041628207513344,0.03688970256304102,103601040.67804442,473634365.5694751,577235406.2475195,5920429569.618438
41,Логит-калибровка,0.8247080676373322,0.09989258831215159,0.0889770162111862,0.06323043385429979,0.0369615908904233,103802931.8566648,476393342.8146102,580196274.6712749,5954916785.182627
41,Монотонный сплайн,0.8379492755855033,0.09371843975036456,0.0006329081201028394,0.0013315160441139807,0.03698279958640257,103862494.35845298,480748708.4769772,584611202.8354301,6009358855.962214
41,Французский сплайн,0.8379507848647916,0.09371740752141733,0.12073429590371122,0.02112560045689471,0.03698148690753873,103858807.83113179,479699988.61848533,583558796.4496171,5996249857.731067
42,Бета-калибровка,0.40251726382788344,0.019300691476591268,0.010587943221694719,0.025184563059410133,0.03703241444333159,104001832.72265244,469328903.4290233,573330736.1516757,5866611292.862791
42,Изотоническая регрессия,0.4025237539297549,0.017811457614259833,0.014266608685808525,0.01706585951362141,0.037085095010813765,104149780.82836936,473613244.1211965,577763024.9495659,5920165551.5149555
