method,n_bins,alpha,shrinkage,fit_ct,fit_mean_pd,fit_ct_gap_abs,oot_default_rate,oot_mean_pd,oot_default_gap,oot_abs_default_gap,brier_score,log_loss,ece_quantile,cal_slope,cal_intercept,rwa_bln,rwa_delta_vs_logit_pct,rwa_abs_delta_to_minus_1pct,candidate_switch_knots,n_binomial_bins,significant_bins_5pct,max_abs_z,min_binomial_p_value,mean_abs_dr_minus_pd
Французский сплайн,35.0,0.0,0.9,0.04807199590058929,0.04807199590058922,6.938893903907228e-17,0.047288058340929806,0.049083866566686785,-15.76001298924325,15.76001298924325,0.03387,0.13112,0.00562,0.9536,-0.1446,8.279163649294855,0.0242199569764305,0.0342199569764305,9.0,10.0,3.0,6.221808436120132,3.5540581853190305e-05,0.005394261335049353
Французский сплайн,30.0,50.0,0.9,0.04807199590058929,0.04807199590058929,0.0,0.047288058340929806,0.0490610049146646,-15.559379131096534,15.559379131096534,0.03391,0.13031,0.00439,1.0213,-0.0065,8.860284639814946,-0.04427080962170152,0.034270809621701516,7.0,10.0,2.0,2.8195797827955222,0.013304523694077568,0.0041636152992567
Французский сплайн,40.0,1.0,0.9,0.04807199590058929,0.048071995900589186,1.0408340855860843e-16,0.047288058340929806,0.04911950996270251,-16.072819432677193,16.072819432677193,0.0339,0.13138,0.00557,0.9516,-0.1489,8.278096373537611,0.024345745815549578,0.034345745815549576,10.0,10.0,3.0,5.728556661689784,8.129308512486142e-05,0.005352378110682331
Монотонный сплайн,20.0,1.0,,0.04807199590058929,0.048071995900402904,1.8638562915285206e-13,0.047288058340929806,0.04910550421595391,-15.949904999211526,15.949904999211526,0.03404,0.13177,0.00498,0.9588,-0.1326,8.277600834150192,0.024404149956989217,0.03440414995698922,5.0,10.0,1.0,8.06751225155623,3.015206186191558e-07,0.0041569503312228195
Французский сплайн,20.0,2.0,0.9,0.04807199590058929,0.04807199590058916,1.3183898417423734e-16,0.047288058340929806,0.04911647922137449,-16.046221646782556,16.046221646782556,0.034,0.13138,0.00551,0.9563,-0.138,8.276661641531032,0.024514842951251996,0.034514842951252,5.0,10.0,3.0,6.404760007065182,2.6288037910119952e-05,0.005291388120238634
Французский сплайн,25.0,0.0,0.9,0.04807199590058929,0.048071995900589186,1.0408340855860843e-16,0.047288058340929806,0.049102479461013336,-15.923359749853034,15.923359749853034,0.03392,0.13114,0.00574,0.9542,-0.1431,8.27639145760069,0.0245466867579867,0.0345466867579867,6.0,10.0,3.0,6.458386091626598,2.407777379464829e-05,0.005518368891668743
Французский сплайн,50.0,1.0,1.0,0.04807199590058929,0.04807199590058919,9.71445146547012e-17,0.047288058340929806,0.049144870326781415,-16.295381987833707,16.295381987833707,0.03394,0.13153,0.00504,0.952,-0.1484,8.274946182601212,0.024717026488050017,0.034717026488050015,12.0,10.0,2.0,7.427622746032999,1.0134747922549279e-06,0.005072072546435336
Французский сплайн,35.0,50.0,0.75,0.04807199590058929,0.04807199590058929,0.0,0.047288058340929806,0.049023643537057696,-15.231495681218348,15.231495681218348,0.03388,0.1302,0.00423,1.0206,-0.0069,8.864610336759938,-0.04478063512218559,0.034780635122185585,9.0,10.0,2.0,2.7082467349732138,0.016081699600170158,0.004005316452164158
Французский сплайн,15.0,100.0,0.9,0.04807199590058929,0.048071995900589276,1.3877787807814457e-17,0.047288058340929806,0.04907457904741244,-15.678505720091607,15.678505720091607,0.03406,0.13075,0.00471,1.0251,0.0003,8.865019933108474,-0.044828910039741085,0.03482891003974108,4.0,10.0,2.0,2.8749855139052687,0.012099466618697693,0.004486288596369166
Французский сплайн,30.0,1.0,1.0,0.04807199590058929,0.04807199590058919,9.71445146547012e-17,0.047288058340929806,0.04912602324457396,-16.129979994381074,16.129979994381074,0.03392,0.13123,0.00558,0.9541,-0.144,8.273840668671102,0.024847322068132886,0.03484732206813289,8.0,10.0,2.0,7.7832742676310644,5.14498311301336e-07,0.005837701617515438
Французский сплайн,25.0,1.0,1.0,0.04807199590058929,0.04807199590058919,9.71445146547012e-17,0.047288058340929806,0.049105716323048075,-15.951766451069886,15.951766451069886,0.03391,0.13122,0.00536,0.9546,-0.1427,8.2731655858989,0.024926887145525736,0.034926887145525734,6.0,10.0,1.0,7.803840010347611,4.947388405096777e-07,0.004532182079964192
Французский сплайн,15.0,1.0,1.0,0.04807199590058929,0.04807199590058916,1.3183898417423734e-16,0.047288058340929806,0.04913723760329236,-16.228397206493753,16.228397206493753,0.03407,0.13178,0.00534,0.9582,-0.1339,8.272946076487665,0.024952758466810353,0.034952758466810355,4.0,10.0,1.0,8.636643498373502,1.0586726503748895e-07,0.004769794807599686
Французский сплайн,30.0,0.0,0.9,0.04807199590058929,0.048071995900589186,1.0408340855860843e-16,0.047288058340929806,0.04912106752602476,-16.086488608393324,16.086488608393324,0.03393,0.13117,0.00574,0.9533,-0.1452,8.27291510718558,0.024956408500581992,0.034956408500581994,7.0,10.0,3.0,5.873969139834472,6.35636198821934e-05,0.005519718595922369
Французский сплайн,80.0,0.0,0.75,0.04807199590058929,0.048071995900589186,1.0408340855860843e-16,0.047288058340929806,0.04913345091858739,-16.195165261522902,16.195165261522902,0.03396,0.13157,0.00567,0.9457,-0.1604,8.271843011596332,0.025082765403829393,0.035082765403829395,20.0,10.0,3.0,5.3661170016622295,0.00015116365215124455,0.005450250980304645
Французский сплайн,80.0,1.0,1.0,0.04807199590058929,0.048071995900589186,1.0408340855860843e-16,0.047288058340929806,0.04915072954357702,-16.34680247443191,16.34680247443191,0.03394,0.13142,0.00577,0.9509,-0.1514,8.271791326583044,0.02508885698585697,0.03508885698585697,20.0,10.0,1.0,7.101120281124803,1.9065281028759282e-06,0.004697205409947001
Французский сплайн,30.0,75.0,0.6,0.04807199590058929,0.048071995900589276,1.3877787807814457e-17,0.047288058340929806,0.049046420148985165,-15.431383227493825,15.431383227493825,0.03395,0.13025,0.00433,1.0186,-0.012,8.868153495678802,-0.045198230897404275,0.03519823089740427,7.0,10.0,2.0,2.417854190476035,0.01320030867879518,0.004109026747969265
Монотонный сплайн,40.0,0.0,,0.04807199590058929,0.04807199590018509,4.0419750879649996e-13,0.047288058340929806,0.0491188068999723,-16.06664935415688,16.06664935415688,0.03393,0.13219,0.00558,0.9483,-0.1551,8.270324961346564,0.025261682405688043,0.03526168240568804,10.0,10.0,1.0,7.8528444832174555,4.51368739833953e-07,0.004829996660903572
Монотонный сплайн,20.0,0.0,,0.04807199590058929,0.04807199590040137,1.8791912470561556e-13,0.047288058340929806,0.04910645140108443,-15.958217495916983,15.958217495916983,0.03404,0.1318,0.005,0.9575,-0.1353,8.265617200262442,0.02581653788479204,0.03581653788479204,5.0,10.0,1.0,8.233455427985888,2.216019349119994e-07,0.0041730964593595325
Французский сплайн,20.0,1.0,0.9,0.04807199590058929,0.04807199590058915,1.3877787807814457e-16,0.047288058340929806,0.04911732978202243,-16.053686167028843,16.053686167028843,0.034,0.13141,0.00554,0.9551,-0.1404,8.265567391471993,0.025822408335690973,0.035822408335690975,5.0,10.0,3.0,6.50440589833732,2.233441871948046e-05,0.005315998880749491
Французский сплайн,80.0,20.0,0.9,0.04807199590058929,0.04807199590058928,6.938893903907228e-18,0.047288058340929806,0.049083297223610774,-15.755016434408162,15.755016434408162,0.03394,0.13043,0.00418,1.0225,-0.0046,8.874056534010972,-0.04589396143755658,0.035893961437556576,20.0,10.0,2.0,2.731335484220856,0.013404420004513895,0.003956034112467144
Французский сплайн,40.0,1.0,1.0,0.04807199590058929,0.0480719959005892,9.020562075079397e-17,0.047288058340929806,0.04912562616156765,-16.126495193917663,16.126495193917663,0.03389,0.13153,0.00559,0.9501,-0.1522,8.264169920533119,0.025987113891785894,0.035987113891785896,10.0,10.0,1.0,7.617088119302072,7.053174112301265e-07,0.004823266353207724
Французский сплайн,15.0,0.0,1.0,0.04807199590058929,0.04807199590058916,1.3183898417423734e-16,0.047288058340929806,0.04913791054335516,-16.234302928484908,16.234302928484908,0.03407,0.13181,0.00536,0.957,-0.1363,8.264031527881086,0.026003424813235823,0.036003424813235825,4.0,10.0,1.0,8.77355779334964,8.269412815789832e-08,0.004786288042238722
Монотонный сплайн,50.0,0.0,,0.04807199590058929,0.048071995900359536,2.2975371605227224e-13,0.047288058340929806,0.049135803649077596,-16.215812824304976,16.215812824304976,0.03397,0.13225,0.00506,0.945,-0.1621,8.263371261142426,0.026081243676825065,0.03608124367682507,12.0,10.0,2.0,7.757838425194779,5.401184548169153e-07,0.005088803270184482
Французский сплайн,50.0,0.0,0.9,0.04807199590058929,0.048071995900589186,1.0408340855860843e-16,0.047288058340929806,0.04913911416107218,-16.244865877569453,16.244865877569453,0.03395,0.13193,0.00578,0.9448,-0.1623,8.262708204384401,0.026159391371360256,0.036159391371360254,12.0,10.0,3.0,6.1400135384819015,4.070916554274125e-05,0.005554445020412813
Французский сплайн,35.0,0.0,1.0,0.04807199590058929,0.048071995900589214,7.632783294297951e-17,0.047288058340929806,0.049086279528243466,-15.781189139864637,15.781189139864637,0.03387,0.13125,0.00576,0.9521,-0.148,8.262223467300503,0.026216522356157484,0.036216522356157486,9.0,10.0,1.0,7.892948863908662,4.1852401846057584e-07,0.004781549486436995
Французский сплайн,20.0,2.0,1.0,0.04807199590058929,0.048071995900589144,1.457167719820518e-16,0.047288058340929806,0.04912124787056992,-16.088071312121656,16.088071312121656,0.034,0.1315,0.00502,0.9557,-0.1395,8.259349512405262,0.02655524592173946,0.03655524592173946,5.0,10.0,1.0,7.932091072909396,3.883999738148702e-07,0.004181277274746599
Французский сплайн,25.0,0.0,1.0,0.04807199590058929,0.0480719959005892,9.020562075079397e-17,0.047288058340929806,0.04910686798570138,-15.961873442515298,15.961873442515298,0.03391,0.13126,0.00539,0.9529,-0.146,8.25843063764345,0.026663544258696572,0.03666354425869657,6.0,10.0,1.0,8.003989920603265,3.3971438422820734e-07,0.004564788005328802
Монотонный сплайн,40.0,35.0,,0.04807199590058929,0.04807199590027804,3.1125102495366264e-13,0.047288058340929806,0.04905508667168532,-15.507440630710391,15.507440630710391,0.03393,0.13065,0.00456,1.028,0.0077,8.880837915456059,-0.0466932132652228,0.0366932132652228,10.0,10.0,1.0,2.972853634878359,0.007915381510481805,0.004011526833084086
Французский сплайн,40.0,0.0,0.9,0.04807199590058929,0.0480719959005892,9.020562075079397e-17,0.047288058340929806,0.0491218915799168,-16.093720505349893,16.093720505349893,0.03391,0.13187,0.00563,0.9439,-0.164,8.255680203681345,0.026987709679693498,0.036987709679693496,10.0,10.0,3.0,5.885866681166288,6.230165683423412e-05,0.0054068607320597525
Французский сплайн,30.0,0.0,1.0,0.04807199590058929,0.0480719959005892,9.020562075079397e-17,0.047288058340929806,0.049127428976867366,-16.142316700987976,16.142316700987976,0.03392,0.13129,0.00562,0.952,-0.148,8.25566074325323,0.026990003280615956,0.036990003280615955,8.0,10.0,2.0,8.029226681835267,3.2418159826656387e-07,0.005869355398383325
Французский сплайн,25.0,75.0,0.75,0.04807199590058929,0.04807199590058928,6.938893903907228e-18,0.047288058340929806,0.04903610195262034,-15.340830736196153,15.340830736196153,0.03392,0.13022,0.00424,1.0234,-0.0017,8.88384812439528,-0.04704799569647411,0.03704799569647411,6.0,10.0,2.0,2.6531286794496003,0.013257638020744315,0.0040202833907023155
Французский сплайн,20.0,75.0,1.0,0.04807199590058929,0.04807199590058929,0.0,0.047288058340929806,0.049058308540341405,-15.535715750036161,15.535715750036161,0.03399,0.13058,0.00378,1.0283,0.0078,8.88419408036219,-0.04708876997544417,0.03708876997544417,5.0,10.0,1.0,3.0805968438931037,0.0064329564122360735,0.003079527001474209
Французский сплайн,20.0,0.0,0.9,0.04807199590058929,0.04807199590058915,1.3877787807814457e-16,0.047288058340929806,0.04911817919169036,-16.061140586274632,16.061140586274632,0.034,0.13144,0.00556,0.9539,-0.1428,8.254362222961229,0.027143046539581297,0.037143046539581295,5.0,10.0,3.0,6.606681198837161,1.891174335587216e-05,0.005340600533012887
Французский сплайн,80.0,100.0,0.25,0.04807199590058929,0.04807199590058929,0.0,0.047288058340929806,0.049040737786853965,-15.3815148174304,15.3815148174304,0.03403,0.13037,0.00414,1.0208,-0.0075,8.890221831735596,-0.04779919916172773,0.03779919916172773,20.0,10.0,1.0,2.354433248825337,0.01325522791282539,0.003912549325446836
Французский сплайн,20.0,1.0,1.0,0.04807199590058929,0.04807199590058915,1.3877787807814457e-16,0.047288058340929806,0.049122160098726525,-16.096077026423984,16.096077026423984,0.034,0.13154,0.00504,0.9543,-0.1421,8.247425652737368,0.027960588875763078,0.03796058887576308,5.0,10.0,1.0,8.09087137900895,2.8868919033007074e-07,0.0041973571893661596
Французский сплайн,50.0,0.0,1.0,0.04807199590058929,0.048071995900589186,1.0408340855860843e-16,0.047288058340929806,0.04914799512148076,-16.322805186115147,16.322805186115147,0.03395,0.13205,0.0051,0.9435,-0.1652,8.246269385391628,0.028096866240019357,0.03809686624001936,12.0,10.0,2.0,7.866770413558557,4.397915726493173e-07,0.005141034286795293
Французский сплайн,80.0,75.0,0.3,0.04807199590058929,0.04807199590058928,6.938893903907228e-18,0.047288058340929806,0.04904363362294643,-15.406928674977848,15.406928674977848,0.03402,0.13034,0.00414,1.0207,-0.0078,8.892842863629935,-0.04810811328916421,0.038108113289164205,20.0,10.0,1.0,2.347012164648307,0.013226296604888936,0.003919809791435032
Французский сплайн,80.0,0.0,0.9,0.04807199590058929,0.048071995900589186,1.0408340855860843e-16,0.047288058340929806,0.049146037358579774,-16.30562385889607,16.30562385889607,0.03395,0.13186,0.0057,0.9419,-0.1684,8.245177566134455,0.028225547769563535,0.038225547769563537,20.0,10.0,3.0,5.898229347421133,6.101764653709631e-05,0.005477477464296309
Французский сплайн,40.0,0.0,1.0,0.04807199590058929,0.048071995900589186,1.0408340855860843e-16,0.047288058340929806,0.049128026193616454,-16.147557875177995,16.147557875177995,0.0339,0.13198,0.00564,0.9427,-0.1667,8.240822685768782,0.028738812820308345,0.038738812820308346,10.0,10.0,1.0,7.996844151281802,3.445038975682813e-07,0.004859278872275406
Монотонный сплайн,80.0,0.0,,0.04807199590058929,0.048071995900381,2.0829171720748718e-13,0.047288058340929806,0.04914866024874154,-16.32864234295573,16.32864234295573,0.03396,0.13225,0.00584,0.94,-0.1735,8.239344519858276,0.02891302906446625,0.038913029064466254,20.0,10.0,1.0,7.660662931201838,6.496347538928502e-07,0.004771047429832699
Французский сплайн,20.0,100.0,0.75,0.04807199590058929,0.048071995900589276,1.3877787807814457e-17,0.047288058340929806,0.04904804755115883,-15.445665308969922,15.445665308969922,0.034,0.13045,0.00407,1.026,0.0032,8.89977088082457,-0.04892464756757832,0.03892464756757832,5.0,10.0,2.0,2.593759192395951,0.013396758388764437,0.0038508562601998
Французский сплайн,30.0,50.0,1.0,0.04807199590058929,0.04807199590058928,6.938893903907228e-18,0.047288058340929806,0.04906096726903339,-15.559048753037018,15.559048753037018,0.03391,0.13033,0.00441,1.0279,0.0072,8.90012458880859,-0.048966335497239256,0.038966335497239254,8.0,10.0,2.0,2.8819355663485204,0.00941089901831604,0.004472989895409183
Французский сплайн,20.0,0.0,1.0,0.04807199590058929,0.04807199590058915,1.3877787807814457e-16,0.047288058340929806,0.049123069809854474,-16.10406065128285,16.10406065128285,0.034,0.13157,0.00507,0.9529,-0.1447,8.235399931513134,0.029377937205937784,0.03937793720593778,5.0,10.0,1.0,8.255561881844763,2.127386655078971e-07,0.004213365143555513
Французский сплайн,50.0,50.0,0.6,0.04807199590058929,0.04807199590058928,6.938893903907228e-18,0.047288058340929806,0.04905357507163803,-15.49417482869535,15.49417482869535,0.03397,0.13028,0.00417,1.0247,0.0003,8.905420934594328,-0.04959056141396157,0.03959056141396157,12.0,10.0,2.0,2.3641187766875755,0.013309013144245648,0.003947802679526319
Французский сплайн,25.0,100.0,0.6,0.04807199590058929,0.04807199590058928,6.938893903907228e-18,0.047288058340929806,0.049029849757485956,-15.285961471696737,15.285961471696737,0.03394,0.1302,0.00417,1.0245,0.0006,8.905777385386255,-0.049632572610238894,0.03963257261023889,6.0,10.0,2.0,2.3630240205037607,0.013244819325053146,0.003950320870206194
Французский сплайн,15.0,100.0,1.0,0.04807199590058929,0.048071995900589276,1.3877787807814457e-17,0.047288058340929806,0.049074241020029795,-15.675539191781468,15.675539191781468,0.03407,0.13081,0.00418,1.0323,0.0152,8.90604517579429,-0.04966413431706616,0.039664134317066155,4.0,10.0,1.0,3.307988751499612,0.004127924891072076,0.0037854143782417456
Французский сплайн,40.0,50.0,0.75,0.04807199590058929,0.04807199590058929,0.0,0.047288058340929806,0.04904696189431946,-15.436137584547566,15.436137584547566,0.03391,0.13029,0.0041,1.0261,0.0038,8.90730985233157,-0.0498131887600306,0.0398131887600306,10.0,10.0,2.0,2.4541358348712015,0.0136490349740816,0.0038817245958891232
Французский сплайн,35.0,100.0,0.45,0.04807199590058929,0.04807199590058929,0.0,0.047288058340929806,0.04901813368853365,-15.183141250571339,15.183141250571339,0.03394,0.13018,0.0041,1.0235,-0.001,8.908282745152402,-0.04992785365116957,0.03992785365116957,9.0,10.0,1.0,2.3268347239212614,0.01818644983367483,0.0038794219776944424
Монотонный сплайн,20.0,75.0,,0.04807199590058929,0.04807199590050823,8.106015858544424e-14,0.047288058340929806,0.049038850663087434,-15.3649534192553,15.3649534192553,0.03403,0.13081,0.0038,1.0325,0.0172,8.908431373234565,-0.04994537091771395,0.03994537091771395,5.0,10.0,1.0,3.062803397342297,0.006657728393238768,0.003107110247077563
Французский сплайн,80.0,0.0,1.0,0.04807199590058929,0.048071995900589186,1.0408340855860843e-16,0.047288058340929806,0.04915466564922558,-16.381345737603738,16.381345737603738,0.03394,0.13206,0.00587,0.9393,-0.1744,8.228517128785246,0.030189142519232357,0.040189142519232356,20.0,10.0,1.0,7.724868563480377,5.751385291454768e-07,0.004803509105238114
Французский сплайн,80.0,20.0,1.0,0.04807199590058929,0.04807199590058929,0.0,0.047288058340929806,0.0490849769338379,-15.769757571361424,15.769757571361424,0.03394,0.13048,0.00468,1.0289,0.0089,8.914584903483227,-0.05067062436904496,0.04067062436904496,20.0,10.0,1.0,2.5388704917139,0.02320913090312797,0.003971225778143185
Монотонный сплайн,15.0,100.0,,0.04807199590058929,0.04807199590058929,0.0,0.047288058340929806,0.049041736259996485,-15.39027741772918,15.39027741772918,0.03407,0.13097,0.00419,1.034,0.02,8.921240607298573,-0.051455063864433284,0.04145506386443328,4.0,10.0,1.0,3.3028375166150763,0.004169912270178415,0.0037930900758992277
Монотонный сплайн,80.0,20.0,,0.04807199590058929,0.04807199590045017,1.3911788387943602e-13,0.047288058340929806,0.04907513338297669,-15.683370569003444,15.683370569003444,0.03396,0.13068,0.00475,1.0289,0.0093,8.92187741431929,-0.051530117771856225,0.04153011777185622,20.0,10.0,1.0,2.532701593464535,0.023361181338400108,0.004049087522298984
Французский сплайн,50.0,35.0,0.9,0.04807199590058929,0.04807199590058929,0.0,0.047288058340929806,0.04907064599623872,-15.643989262991,15.643989262991,0.03394,0.13037,0.00411,1.0308,0.0128,8.923556538135593,-0.05172801886176327,0.04172801886176327,12.0,10.0,2.0,2.6344515679147866,0.009932103689891138,0.0038832521229354654
Французский сплайн,50.0,75.0,0.45,0.04807199590058929,0.04807199590058929,0.0,0.047288058340929806,0.049042166015822224,-15.394048954855862,15.394048954855862,0.03399,0.13028,0.00409,1.0263,0.0038,8.926139922143467,-0.05203249581923517,0.04203249581923517,12.0,10.0,1.0,2.3674935973182807,0.013332048629984135,0.0038671260389420772
Монотонный сплайн,30.0,50.0,,0.04807199590058929,0.048071995900249596,3.3969355106577837e-13,0.047288058340929806,0.04905173994598485,-15.478069765963028,15.478069765963028,0.03395,0.1306,0.00466,1.0337,0.0196,8.927781250659088,-0.05222594236497715,0.04222594236497715,8.0,10.0,2.0,2.8572597640672384,0.009860901238381,0.004689487198823054
Французский сплайн,35.0,75.0,0.6,0.04807199590058929,0.04807199590058928,6.938893903907228e-18,0.047288058340929806,0.04901475059270987,-15.153451201621806,15.153451201621806,0.03391,0.13016,0.00403,1.028,0.0086,8.93145096597477,-0.05265845404372926,0.042658454043729255,9.0,10.0,2.0,2.338763104526116,0.013206531809490898,0.003810733396800531
Французский сплайн,35.0,50.0,0.9,0.04807199590058929,0.04807199590058929,0.0,0.047288058340929806,0.04901493706858685,-15.155087713918192,15.155087713918192,0.03387,0.13023,0.00443,1.0321,0.0177,8.937221802247015,-0.05333860328398412,0.04333860328398412,9.0,10.0,2.0,2.646047344170474,0.01326126484119466,0.004206913132695031
Французский сплайн,80.0,35.0,0.6,0.04807199590058929,0.04807199590058929,0.0,0.047288058340929806,0.049055026725865515,-15.50691454619573,15.50691454619573,0.03397,0.13031,0.004,1.0293,0.01,8.94624492124649,-0.054402065708267146,0.044402065708267144,20.0,10.0,1.0,2.380950537099968,0.013446190749307523,0.003773198828111042
Французский сплайн,80.0,50.0,0.45,0.04807199590058929,0.04807199590058929,0.0,0.047288058340929806,0.04904587607198505,-15.426608407740844,15.426608407740844,0.03399,0.13031,0.00399,1.0286,0.0085,8.94686185086297,-0.054474776870071816,0.044474776870071814,20.0,10.0,1.0,2.3768508290795562,0.013407623423900672,0.0037670175225199636
Французский сплайн,40.0,100.0,0.45,0.04807199590058929,0.04807199590058928,6.938893903907228e-18,0.047288058340929806,0.04903049270089026,-15.291603943012888,15.291603943012888,0.03397,0.13027,0.00398,1.0288,0.0094,8.946887089424942,-0.054477751480325916,0.044477751480325914,10.0,10.0,1.0,2.3893064741537398,0.013535178933533263,0.0037605242973706514
Французский сплайн,25.0,75.0,0.9,0.04807199590058929,0.04807199590058928,6.938893903907228e-18,0.047288058340929806,0.049029899199452505,-15.28639537439517,15.28639537439517,0.03391,0.13024,0.00445,1.0357,0.0244,8.960712827432861,-0.05610724931364259,0.04610724931364259,6.0,10.0,2.0,2.5819660021239588,0.00993169617276483,0.00422373401606061
Французский сплайн,30.0,75.0,0.75,0.04807199590058929,0.04807199590058929,0.0,0.047288058340929806,0.04904030982215545,-15.377758999236221,15.377758999236221,0.03393,0.13024,0.00406,1.0331,0.0184,8.96225067793691,-0.05628849996824596,0.04628849996824596,7.0,10.0,2.0,2.401582530207415,0.01369143571885457,0.003838620525964857
Французский сплайн,50.0,35.0,1.0,0.04807199590058929,0.0480719959005893,6.938893903907228e-18,0.047288058340929806,0.049071904078646235,-15.655030194199355,15.655030194199355,0.03394,0.13042,0.00419,1.0383,0.0285,8.969584857148257,-0.057152904394773114,0.04715290439477311,12.0,10.0,2.0,2.4542223568158423,0.010093663315943349,0.0038331774832461836
Французский сплайн,80.0,100.0,0.3,0.04807199590058929,0.04807199590058929,0.0,0.047288058340929806,0.04903339921673759,-15.317111526089093,15.317111526089093,0.03402,0.13037,0.00388,1.0332,0.0181,8.971375158665243,-0.05736390885914525,0.04736390885914525,20.0,10.0,1.0,2.4134589486701317,0.009930765356059097,0.0036528477452463827
Французский сплайн,40.0,75.0,0.6,0.04807199590058929,0.048071995900589276,1.3877787807814457e-17,0.047288058340929806,0.04903198442229512,-15.304695290062,15.304695290062,0.03394,0.13026,0.0039,1.034,0.0204,8.975807591559443,-0.05788631423043772,0.04788631423043772,10.0,10.0,1.0,2.417519379573872,0.009935223781919625,0.003674231820411096
Французский сплайн,30.0,100.0,0.6,0.04807199590058929,0.0480719959005893,6.938893903907228e-18,0.047288058340929806,0.04903171505610304,-15.302331332360325,15.302331332360325,0.03395,0.13023,0.00399,1.0337,0.0197,8.976715791293461,-0.05799335441143594,0.047993354411435936,7.0,10.0,1.0,2.3986216700880125,0.013650948449309844,0.0037633585881909604
Монотонный сплайн,50.0,35.0,,0.04807199590058929,0.04807199590045162,1.376676550535194e-13,0.047288058340929806,0.04905655683126619,-15.52034275119206,15.52034275119206,0.03397,0.13063,0.00431,1.0393,0.0313,8.980491783747574,-0.05843839188567947,0.04843839188567947,12.0,10.0,2.0,2.464104377720876,0.01017339240713695,0.0039464413974940864
Французский сплайн,20.0,100.0,0.9,0.04807199590058929,0.04807199590058928,6.938893903907228e-18,0.047288058340929806,0.049042326011631124,-15.395453078074752,15.395453078074752,0.03399,0.13049,0.0038,1.0394,0.0311,8.981054258760581,-0.05850468504228829,0.04850468504228829,5.0,10.0,2.0,2.507857157626072,0.010000093434188013,0.003582543429643207
Французский сплайн,35.0,50.0,1.0,0.04807199590058929,0.04807199590058929,0.0,0.047288058340929806,0.04900922395741987,-15.10494945031678,15.10494945031678,0.03386,0.13027,0.00521,1.0398,0.0343,8.984740826024424,-0.058939182887203706,0.048939182887203704,9.0,10.0,1.0,2.4566077323037185,0.025438414511690894,0.0044180908373320175
Французский сплайн,40.0,50.0,0.9,0.04807199590058929,0.04807199590058929,0.0,0.047288058340929806,0.049042111936204176,-15.393574352127871,15.393574352127871,0.0339,0.13032,0.00422,1.0392,0.0316,8.988700804766243,-0.059405904936766535,0.04940590493676653,10.0,10.0,2.0,2.4666394034503067,0.010196432138965567,0.004001538966509156
Французский сплайн,50.0,50.0,0.75,0.04807199590058929,0.04807199590058929,0.0,0.047288058340929806,0.04904933895303787,-15.456998651860317,15.456998651860317,0.03396,0.1303,0.00386,1.0407,0.0338,9.007936851182633,-0.06167306029144859,0.05167306029144859,12.0,10.0,1.0,2.440220628190027,0.010007870152857498,0.0036401585812324304
Французский сплайн,25.0,100.0,0.75,0.04807199590058929,0.04807199590058929,0.0,0.047288058340929806,0.04901923269845015,-15.19278616159852,15.19278616159852,0.03392,0.1302,0.00411,1.0406,0.0346,9.00874665096752,-0.06176850308040773,0.05176850308040773,6.0,10.0,2.0,2.4252182432700047,0.009950750424228634,0.0038838770522638356
Французский сплайн,25.0,75.0,1.0,0.04807199590058929,0.04807199590058929,0.0,0.047288058340929806,0.04902594969135473,-15.251734491329103,15.251734491329103,0.0339,0.13027,0.00474,1.0439,0.042,9.011178491898953,-0.06205511921087908,0.052055119210879075,6.0,10.0,2.0,2.3881961733083523,0.027652717265950172,0.003829801335685619
Монотонный сплайн,35.0,50.0,,0.04807199590058929,0.04807199590016501,4.242786677544075e-13,0.047288058340929806,0.04900552746512027,-15.072509033895471,15.072509033895471,0.03391,0.13054,0.00544,1.0472,0.0496,9.013650779060255,-0.06234650232333004,0.05234650232333004,9.0,10.0,1.0,2.4338900157241805,0.026136939756639898,0.004661344018912057
Французский сплайн,50.0,100.0,0.45,0.04807199590058929,0.04807199590058929,0.0,0.047288058340929806,0.04902845408278445,-15.273713030516376,15.273713030516376,0.034,0.1303,0.00375,1.0415,0.0356,9.026884604066348,-0.06390623744644368,0.053906237446443676,12.0,10.0,1.0,2.44044094197232,0.01000897577519836,0.0035285740359514103
Французский сплайн,20.0,100.0,1.0,0.04807199590058929,0.04807199590058929,0.0,0.047288058340929806,0.049038300958647044,-15.360129213086452,15.360129213086452,0.03399,0.13053,0.00403,1.0485,0.0502,9.03470260007538,-0.06482766439307763,0.05482766439307763,5.0,10.0,1.0,2.3748186767997956,0.028123099127612516,0.003393172599583843
Французский сплайн,35.0,75.0,0.75,0.04807199590058929,0.04807199590058929,0.0,0.047288058340929806,0.048999962617238095,-15.023671928881527,15.023671928881527,0.03389,0.13017,0.0042,1.0451,0.0451,9.040263209173435,-0.06548303631405655,0.05548303631405655,9.0,10.0,2.0,2.407621631622132,0.009928843047265816,0.003972915242630175
Французский сплайн,40.0,50.0,1.0,0.04807199590058929,0.048071995900589276,1.3877787807814457e-17,0.047288058340929806,0.04903884565364963,-15.364909456429189,15.364909456429189,0.0339,0.13037,0.00478,1.048,0.0505,9.042119989852045,-0.06570187599487547,0.055701875994875465,10.0,10.0,0.0,2.1289762404075474,0.05616055044378667,0.00427203946599204
